wallet_address,wallet_label,chain_key,chain_name,vm,asset_type,symbol,name,contract,balance,price_eur,value_eur,flags
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,OPTIMISM,Optimism,EVM,token,Onyx,Onyx,0xfc51e7c4a138d35b633fd1fb60992e33349a139e,1,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,OPTIMISM,Optimism,EVM,token,CUBE,Layer3 CUBE,0x1195cf65f83b3a5768f3c496d3a05ad6412c64b7,638,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,OPTIMISM,Optimism,EVM,token,ZNSP,ZNS Pass,0xf518778a68c0646b8d52ccfe6440ec3b0faddb1b,1,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,OPTIMISM,Optimism,EVM,token,GM,GMCards,0x7a6cbf1c52f1ea604971acc941a76ea8a641b0ab,2,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,OPTIMISM,Optimism,EVM,token,Abs,Galxe - Abstract,0x220ab8088bdf85867cf1a53e5c95cf3f9f1b9d23,1,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,OPTIMISM,Optimism,EVM,token,Ethereal,Ethereal,0x2a0be415862dd85654457e5bf5147630fe5af17b,1,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,OPTIMISM,Optimism,EVM,token,H3,Holonym V3,0x2aa822e264f8cc31a2b9c22f39e5551241e94dfb,3,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,OPTIMISM,Optimism,EVM,token,Haruna,Haruna,0x5035bd2f2fc20fbac1ca6afb6a99d7a6dd61a8d3,1,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,OPTIMISM,Optimism,EVM,token,AOP,Aave v3 OP,0x513c7e3a9c69ca3e22550ef58ac1c0088e918fff,5.871152787e-9,0,0,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,OPTIMISM,Optimism,EVM,token,Soneium,Galxe - Soneium NFT,0x51c65f2c736e4c654cb831fcc7a88db1db102cb8,1,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,OPTIMISM,Optimism,EVM,token,fWETH(ezETH)-1,Sturdy Interest Bearing WETH (Renzo Restaked ETH) - 1,0x5509f6e064038dfa9f6bc1997ff489e071974928,6.1372712981e-8,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,OPTIMISM,Optimism,EVM,token,testNFT,TTT,0x59b042274edfef10b243b5c55ebeab509555216f,1,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,OPTIMISM,Optimism,EVM,token,EVEv2,Early Horizon Badge v2,0x683c48770210158d6b2d3b565cf45ae1a10e3e40,1,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,OPTIMISM,Optimism,EVM,token,GMDEGENS,"GM, Degens",0x72da5c2ef61089d0803450d15a87b6f127e26ed2,1,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,OPTIMISM,Optimism,EVM,token,TT,TestToken,0x9b5a08a441e165665cf868f5c3d33f1d1d2eee88,14,0,0,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,OPTIMISM,Optimism,EVM,token,wMINT,Mintly Wormhole NFT,0x9b703ef7235b48c8e679510f9960cc5cface70b6,1,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,OPTIMISM,Optimism,EVM,token,BEB,BEB,0xd14005cb9b40a1b7104eacdeae36f7fe112fae5f,1,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,OPTIMISM,Optimism,EVM,token,HYPER,Galxe - Hyperlane Wars,0x0efdf48ad234017bda9cc379049783de520559c8,1,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,OPTIMISM,Optimism,EVM,token,BRC-20.WS,! BRC-20.WS,0x109390594d0ef9b40b4b745cac6cecf37a179417,43767,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,OPTIMISM,Optimism,EVM,token,NMSSO,NomisONFT,0x128b7290cdfa241e77337e0e42100bf6237a783c,1,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,OPTIMISM,Optimism,EVM,token,Nagihiko,Nagihiko,0x19be4bb5a11d3a8f6b61080740e1c82319259e72,1,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,OPTIMISM,Optimism,EVM,token,Glacier,Glacier,0x396ea9960b5a4755766977e2daf31a64d5dd9447,1,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,OPTIMISM,Optimism,EVM,token,ALIGNEDOPENTESTNET,Aligned Open Testnet,0x3bfc15b5b1f178040f0a7e4da1234ffeb1f42928,1,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,OPTIMISM,Optimism,EVM,token,VELO-CL-POS,Slipstream Position NFT v1.2,0x416b433906b1b72fa758e166e239c43d68dc6f29,4,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,OPTIMISM,Optimism,EVM,token,AR,Anima Reputation,0x44f0d259b9ba7e12e31ce202dcad1b12cb3daaf6,1,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,OPTIMISM,Optimism,EVM,token,nETH-LP,nETH-LP,0x4619a06ddd3b8f0f951354ec5e75c09cd1cd1aef,0.000002992416348716,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,OPTIMISM,Optimism,EVM,token,INKONCHAIN,Ink the future,0x69086ddd87cb58709540f784c32740a6f9a49cff,1,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,OPTIMISM,Optimism,EVM,token,NMSS,NomisScore,0x6a2a9fc20d663ce4b7b7a191153813a7d48e56d4,1,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,OPTIMISM,Optimism,EVM,token,Nexus,Nexus,0x79c97f7cb281f5a99a4f765b4764793f4e52063c,1,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,PLUME,Plume,EVM,native,PLUME,PLUME,native,589.3044888112726,0.01,5.38,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,MODE,Mode,EVM,native,ETH,ETH,native,0.002386119193949373,1551.18,3.7,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,MODE,Mode,EVM,token,N2MOwners,NFTs2Me Owners,0x00000000001594c61dd8a6804da9ab58ed2483ce,1,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,MODE,Mode,EVM,token,NMSS,NomisScore,0x03dff462e681f3d3d08bf032915d44ec6eabe1f1,1,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,MODE,Mode,EVM,token,veMODE,Voting Escrow Mode,0x06ab1dc3c330e9cea4fdf0c7c6f6fb6442a4273c,2,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,MODE,Mode,EVM,token,CUBE,Layer3 CUBE,0x1195cf65f83b3a5768f3c496d3a05ad6412c64b7,37,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,MODE,Mode,EVM,token,ION,Ionic Protocol,0x18470019bf0e94611f15852f7e93cf5d65bc34ca,286.451003748,0,0,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,MODE,Mode,EVM,token,ionM-BTC,Ionic Merlin BTC,0x19f245782b1258cf3e11eda25784a378cc18c108,0.000201577177013265,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,MODE,Mode,EVM,token,RELIC,Reliquary Deposit,0x1ed3903e792ff2a3d6a86a9b7930843364ba20e5,1,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,MODE,Mode,EVM,token,mode,SPACE ID Name Service,0x2ad86eeec513ac16804bb05310214c3fd496835b,1,0,0,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,MODE,Mode,EVM,token,SurfScore,SurfScore: Proof of Activity Badge,0x33d82d0bb127b9ee568915d75f28898320545e7c,1,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,MODE,Mode,EVM,token,oICL,ICL Call Option Token,0x3b6ea0fa8a487c90007ce120a83920fd52b06f6d,50.14046996017095,0,0,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,MODE,Mode,EVM,token,ionwrsETH,Ionic rsETHWrapper,0x49950319abe7ce5c3a6c90698381b45989c99b46,1.94708882e-10,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,MODE,Mode,EVM,token,xKIM,KIM Escrowed Token,0x4d850fe01f07bed416558a34dbde88ba60ae19be,0.004654642444306369,0,0,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,MODE,Mode,EVM,token,M-BTC,Merlin's Seal BTC,0x59889b7021243db5b1e065385f918316cd90d46c,0.000027,52873.04240501979,1.43,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,MODE,Mode,EVM,token,ionezETH,Ionic Renzo Restaked ETH,0x59e710215d45f584f44c0fee83da6d43d762d857,4.368987e-12,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,MODE,Mode,EVM,token,GM,GMCards,0x5dab1e5e8b7cbb7dfc875a33c839c7cfd3331392,1,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,MODE,Mode,EVM,token,sbweETH.mode,sb Wrapped eETH,0x616cffc10f2e7662bfb048afa893d2aca42e0435,1.2e-7,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,MODE,Mode,EVM,token,lwrsETH,LayerBank wrsETH,0x66a5e18e36bfea86074a047954fec7c94ced366e,1.28944250529e-7,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,MODE,Mode,EVM,token,MOM,Mood On Mode,0x7a919fe97a3b4a605cab69ec1ae38f31a784c825,1,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,MODE,Mode,EVM,token,LP-WEETH,Mantis native LP-WEETH,0x7bcad0e76c7623f352c311bba25d24fb16d73ccb,9.14921523104e-7,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,MODE,Mode,EVM,token,DUPRS,Digital Uprisers,0x9059ca87ddc891b91e731c57d21809f1a4adc8d9,1,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,MODE,Mode,EVM,token,ICL,Ironclad Token,0x95177295a394f2b9b04545fff58f4af0673e839d,0.3093510664325704,0,0,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,MODE,Mode,EVM,token,ionSTONE,Ionic StakeStone Ether,0x959fa710ccbb22c7ce1e59da82a247e686629310,4.1688545e-11,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,MODE,Mode,EVM,token,ionweETH,Ionic Wrapped eETH,0x9a9072302b775ffbd3db79a7766e75cf82bcac0a,6.6960584e-11,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,MODE,Mode,EVM,token,ionweETH.mode,Ionic Wrapped eETH,0xa0d844742b4abbbc43d8931a6edb00c56325aa18,0.00000261671227344,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,MODE,Mode,EVM,token,MODE,Mode,0xdfc7c877a950e49d2610114102175a06c2e3167a,2.8768244746,0,0,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,MODE,Mode,EVM,token,GNM,GN Mode,0xec6b553442c750ed4427d11b82dd94293ad1e699,1,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,SOMNIA,Somnia,EVM,native,STT,STT,native,54.3490151860971,0.09,5.09,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,B3,B3,EVM,native,ETH,ETH,native,0.003242262221363933,1542.92,5,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,BOB,BOB,EVM,native,ETH,ETH,native,0.003200921011260711,1542.92,4.94,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,MOONBEAM,Moonbeam,EVM,native,GLMR,GLMR,native,561.8951258009118,0.01,4.92,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,ABSTRACT,Abstract,EVM,native,ETH,ETH,native,0.003186624787917913,1542.92,4.92,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,APECHAIN,ApeChain,EVM,native,APE,APE,native,39.045130789570194,0.12,4.85,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,ARBITRUM_ONE,Arbitrum One,EVM,native,ETH,ETH,native,0.001925586362166653,1549.62,2.98,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,ARBITRUM_ONE,Arbitrum One,EVM,token,USDC,USD Coin,0xaf88d065e77c8cc2239327c5edb3a432268e5831,0.080763,0.87430475,0.07,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,ARBITRUM_ONE,Arbitrum One,EVM,token,ARB,Arbitrum,0x912ce59144191c1204e64559fe8253a0e49e6548,1.5443027544480106,0.06875543204977116,0.11,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,ARBITRUM_ONE,Arbitrum One,EVM,token,Galxe NYF2024,Galxe NYF2024,0x034361a3579e23f506c534700c2f8771aa9e93d8,1,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,ARBITRUM_ONE,Arbitrum One,EVM,token,BAL,Balancer,0x040d1edc9569d4bab2d15287dc5a4f10f56a56b8,0.000004043488404837,0,0,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,ARBITRUM_ONE,Arbitrum One,EVM,token,NFT,Arbzukiswap,0x071126cbec1c5562530ab85fd80dd3e3a42a70b8,1,0,0,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,ARBITRUM_ONE,Arbitrum One,EVM,token,POMA,Polyhedra Passers MBADGE A,0x0aa58b4168b04ab7934d8d150b43f2ae288f7779,1,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,ARBITRUM_ONE,Arbitrum One,EVM,token,TITA,coinshift,0x0c6a764e48eeaa1e82ad101d59f7c1519b57d0a7,1,0,0,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,ARBITRUM_ONE,Arbitrum One,EVM,token,MIRA,Galxe - Mira OG NFT,0x10be0db1fc0016c34d11288c1c719afe5f0996c5,1,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,ARBITRUM_ONE,Arbitrum One,EVM,token,CUBE,Layer3 CUBE,0x1195cf65f83b3a5768f3c496d3a05ad6412c64b7,429,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,ARBITRUM_ONE,Arbitrum One,EVM,token,AURA,Aura,0x1509706a6c66ca549ff0cb464de88231ddbe213b,0.000010385579135362,0,0,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,ARBITRUM_ONE,Arbitrum One,EVM,token,FRAX,Legacy Frax Dollar,0x17fc002b466eec40dae837fc4be5c67993ddbd6f,0.000022075293350675,0,0,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,ARBITRUM_ONE,Arbitrum One,EVM,token,Nagihiko,Nagihiko,0x19be4bb5a11d3a8f6b61080740e1c82319259e72,1,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,ARBITRUM_ONE,Arbitrum One,EVM,token,MOLE,Molecular Token,0x19d0899464dea847ad0a5b7d42f3ce0592542f9a,100,0,0,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,ARBITRUM_ONE,Arbitrum One,EVM,token,HALLOGOON,Galxe - HALLOGOON NFTS,0x221fdd8d3105ca8f4111f5b7ad5f5807b57f5d90,1,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,ARBITRUM_ONE,Arbitrum One,EVM,token,VILLAG,Villager,0x292ff0f0c19373dd9c50fabba574aaaf6e1bc11b,1,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,ARBITRUM_ONE,Arbitrum One,EVM,token,PNP,Penpie,0x2ac2b254bc18cd4999f64773a966e4f4869c34ee,3.5950644474e-7,0,0,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,ARBITRUM_ONE,Arbitrum One,EVM,token,FTW,Black Agnus,0x306fd3e7b169aa4ee19412323e1a5995b8c1a1f4,1000,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,ARBITRUM_ONE,Arbitrum One,EVM,token,HERO,Heroes,0x31bf7452ceb1183c67a030b126925797b869e6cf,1,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,ARBITRUM_ONE,Arbitrum One,EVM,token,Glacier,Glacier,0x396ea9960b5a4755766977e2daf31a64d5dd9447,1,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,ARBITRUM_ONE,Arbitrum One,EVM,token,xGRAIL,Camelot escrowed token,0x3caae25ee616f2c8e13c74da0813402eae3f496b,5.8e-7,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,ARBITRUM_ONE,Arbitrum One,EVM,token,GM,GMCards,0x3e41e099ebb943e0adacf63e5523b7cd9e36c510,2,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,ARBITRUM_ONE,Arbitrum One,EVM,token,RSETH,Kelp DAO Restaked ETH,0x4186bfc76e2e237523cbc30fd220fe055156b41f,1.511361289e-9,0,0,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,ARBITRUM_ONE,Arbitrum One,EVM,token,ARBDAO3,ArbitrumDAO: Celebrating The Third Anniversary,0x41fde438b6b757bc13f956464fd64b3a540692f0,1,0,0,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,ARBITRUM_ONE,Arbitrum One,EVM,token,AR,Anima Reputation,0x44f0d259b9ba7e12e31ce202dcad1b12cb3daaf6,1,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,ARBITRUM_ONE,Arbitrum One,EVM,token,PCS-V3-POS,Pancake V3 Positions NFT-V1,0x46a15b0b27311cedf172ab29e4f4766fbe7f4364,1,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,ARBITRUM_ONE,Arbitrum One,EVM,token,DEBMA,deBridge Ranger MBADGE A,0x473e0e002ac641b00a25c7a05bafc95921c43286,1,0,0,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,ARBITRUM_ONE,Arbitrum One,EVM,token,ZKC,zkCodex Tracker NFT,0x49ae3089967a705f8c757e91f9faed300186dfd4,1,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,ARBITRUM_ONE,Arbitrum One,EVM,token,MORPHMA,Morph Zoo Ranger MBADGE,0x4c04d65d5aa852c7255ff76b20293e927b068ee7,1,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,ARBITRUM_ONE,Arbitrum One,EVM,token,ART,Artifacts,0x4d4b267e62cd49e7b2f372f0f175f4c891a7b435,1,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,ARBITRUM_ONE,Arbitrum One,EVM,token,THTMA,Taiko Hekla Trials MBADGE A,0x4f20b7c2459cd03b741e4c33adfb9dfe5cad7caf,1,0,0,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,ARBITRUM_ONE,Arbitrum One,EVM,token,Haruna,Haruna,0x5035bd2f2fc20fbac1ca6afb6a99d7a6dd61a8d3,1,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,ARBITRUM_ONE,Arbitrum One,EVM,token,LINK,LINK,0x50e75cac7e0b4160aa8d80af9afdf36043bf2486,1,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,ARBITRUM_ONE,Arbitrum One,EVM,token,MAGIC,Treasure,0x539bde0d7dbd336b79148aa742883198bbf60342,1.532e-15,0,0,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,ARBITRUM_ONE,Arbitrum One,EVM,token,Runes,Runes Token,0x5667a1dcc1e9a9f5e41bd040856c26cba474017d,47240,0,0,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,ARBITRUM_ONE,Arbitrum One,EVM,token,Evelyn,Evelyn,0x5696579cf54f30f8caab3b2681bc4a954e93b4ed,2,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,ARBITRUM_ONE,Arbitrum One,EVM,token,CLEAR,Everclear,0x58b9cb810a68a7f3e1e4f8cb45d1b9b3c79705e8,0.000097537526934723,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,ARBITRUM_ONE,Arbitrum One,EVM,token,WSTETH,Arbitrum Bridged wstETH (Arbitrum),0x5979d7b546e38e414f7e9822514be443a4800529,3.31449952e-9,0,0,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,ARBITRUM_ONE,Arbitrum One,EVM,token,ODOMA,Routing With Odos MBADGE A,0x5b6a20abec3bc9d0f79b59c98c62e3f0581ed50b,1,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,ARBITRUM_ONE,Arbitrum One,EVM,token,SIDARB ,SPACE ID .arb Name,0x5d482d501b369f5ba034dec5c5fb7a50d2d6ca20,1,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,ARBITRUM_ONE,Arbitrum One,EVM,token,PLNY,Galxe - Plume LNY 2025,0x61f98bd7113a7c42193b4a648a791cd137b3d02f,1,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,ARBITRUM_ONE,Arbitrum One,EVM,token,PARAMA,Parallel Paratrooper MBADGE A,0x6448ba7bbe699a441704cfeb40ed0ce35e1be9a9,1,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,ARBITRUM_ONE,Arbitrum One,EVM,token,HYPMA,Hyperlane Pros MBADGE A,0x6494f4b56fb3fa724effbfbfd7f239cb273a17bf,1,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,ARBITRUM_ONE,Arbitrum One,EVM,token,EVEv2,Early Horizon Badge v2,0x6c015bf728e36712a30f8ab49659a8045ad812e0,1,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,ARBITRUM_ONE,Arbitrum One,EVM,token,Isadora,Isadora,0x7681efc498fc9250d7094fce7a8a0cc7ff0e0e45,1,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,ARBITRUM_ONE,Arbitrum One,EVM,token,INAME,InfinityName,0x76a816efa69e3183972ff7a231f5c8d7b065d9de,1,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,ARBITRUM_ONE,Arbitrum One,EVM,token,IR,Infinite Rainbows,0x78072889ee4d7fe1a100c25296aabbea32e92bea,5,0,0,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,ARBITRUM_ONE,Arbitrum One,EVM,token,Nexus,Nexus,0x79c97f7cb281f5a99a4f765b4764793f4e52063c,1,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,ARBITRUM_ONE,Arbitrum One,EVM,token,Binary,Binary,0x7c20869ce5e1bea78bc97c7fd5c2afe0250cd74a,1,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,ARBITRUM_ONE,Arbitrum One,EVM,token,APE,ApeCoin,0x7f9fbf9bdd3f4105c478b996b648fe6e828a1e98,7.41713901246e-7,0,0,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,ARBITRUM_ONE,Arbitrum One,EVM,token,Raven,Raven,0x80e288556452501ba1ece10ea9387563bb64e2a4,1,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,ARBITRUM_ONE,Arbitrum One,EVM,token,OAT,Galxe OAT,0x8659a4876369b94515a86048fe7f99daba6b9a7d,7,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,ARBITRUM_ONE,Arbitrum One,EVM,token,PBDGeve,Partner Badge,0x86dc076bc83044eebb99a03015b9e130d72e6197,1,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,ARBITRUM_ONE,Arbitrum One,EVM,token,Gaikotsu,Gaikotsu,0x8752b32cf510e0acfb05ee20331de1de03b41695,1,0,0,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,ARBITRUM_ONE,Arbitrum One,EVM,token,ALZNFT,Atlas lzNFT,0x8ad7ad2a1606a119b32fb8be6d4dc051d974e9f9,37,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,ARBITRUM_ONE,Arbitrum One,EVM,token,TJGBN,Trader Joe Galactica Booster NFT,0x8fece84e2537d9149f57b80a66926a08f7120d33,1,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,ARBITRUM_ONE,Arbitrum One,EVM,token,CSCOPE,Calderascope,0x903bc2bd67a31aa628b18cab56bbb33cd7ce2d5c,1,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,ARBITRUM_ONE,Arbitrum One,EVM,token,xaima,Gamers Of Xai MBADGE A,0x9c31e124c34c9743bf9631136cb6c5f91df529b9,1,0,0,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,ARBITRUM_ONE,Arbitrum One,EVM,token,SIS,Symbiosis,0x9e758b8a98a42d612b3d38b66a22074dc03d7370,5,0.017729435643919284,0.09,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,ARBITRUM_ONE,Arbitrum One,EVM,token,OVN,Overnight Finance,0xa3d1a8deb97b111454b294e2324efad13a9d8396,0.000026271763635686,0,0,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,ARBITRUM_ONE,Arbitrum One,EVM,token,POWER,Layer3 Infinity CUBE,0xa70e4d313fba81280137483a1b6d8f738db77a63,1,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,ARBITRUM_ONE,Arbitrum One,EVM,token,MERK,Merkly ONFT,0xaa58e77238f0e4a565343a89a79b4addd744d649,1,,,NO_PRICE
